timestamp,text;;
"2021-05-20 02:59:18,""Personil lantas polres Palopo dan gabungan staf polres dan polsek melaksanakan giat";;
" Penyekatan Larangan Mudik Leba… https://t.co/GtllWtWbcW""";;
2021-05-20 02:58:11,Kepala Dinas Perhubungan Jawa Timur Nyono jga menjelaskan pengetatan kmbli setelah larangan mudik berlangsung pada 18 - 24 Mei 2021.;;
2021-05-20 02:56:48,Kepala Dinas Perhubungan Jatim Nyono jg menjelaskan pengetatan kmbali setelah larangan mudik berlangsung pada 18 - 24 Mei 2021.;;
2021-05-20 02:46:05,Pihaknya berhrp sinergitas antara Dinas Perhubungan n Dinas Kesehatan untuk bsa mewaspadai penyebaran COVID - 19 us… https://t.co/TOJvhoTHF6;;
2021-05-20 02:44:13,Pihaknya bharap sinergitas antara Dinas Perhubungan &amp; Dinas Kesehatan untuk bs mewaspadai penyebaran COVID - 19 usa… https://t.co/BhmLb8B95I;
2021-05-20 02:43:48,#Opini —  Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu meninggalkan luka ketidakadilan… https://t.co/MVEBT0SAHu;;
2021-05-20 02:40:21,Polri Ungkap Jumlah Kecelakaan Lalu Lintas Selama Periode Larangan Mudik 2021 Meningkat 100 Persen… https://t.co/fjgOrxcPfL;;
"2021-05-20 02:38:35,""Kemenhub mencatat, jumlah pergerakan penumpang sehari setelah larangan mudik berakhir atau pada tanggal 18 Mei 2021… https://t.co/l1VujonBCT""";;
"2021-05-20 02:35:30,""Personil lantas polres Palopo dan gabungan staf polres dan polsek melaksanakan giat";;
" Penyekatan Larangan Mudik Leba… https://t.co/JC9dzIsdlc""";;
"2021-05-20 02:34:26,""Personil lantas polres Palopo dan gabungan staf polres dan polsek melaksanakan giat";;
" Penyekatan Larangan Mudik Leba… https://t.co/pZsUSYfID4""";;
2021-05-20 02:27:08,Gubernur Jawa Timur melakukn monitoring n evaluasi ( monev ) secara virtual terkait pelaksanaan pengetatan maupun l… https://t.co/DIKU1nEhE6;;
"2021-05-20 02:27:07,""Larangan Mudik Berakhir, Ribuan Pemudik Padati Stasiun Kiara Condong Bandung | Fokus https://t.co/ikNYjKzH9d https://t.co/sTXuGpGwC0""";;
"2021-05-20 02:26:24,""Personil lantas polres Palopo dan gabungan staf polres dan polsek melaksanakan giat";;
" Penyekatan Larangan Mudik Leba… https://t.co/e34ODFTlAA""";;
2021-05-20 02:25:43,Gubernur Jatim mlakukan monitoring &amp; evaluasi ( monev ) secara virtual terkait pelaksanaan pengetatan maupun larang… https://t.co/uyIyg0CkTL;
"2021-05-20 02:25:00,""Dia mengatakan mulai 18 Mei, mayoritas level operasional dinaikkan 1 tingkat lebih tinggi menjadi di level slowdown… https://t.co/viapyU9E9h""";;
2021-05-20 02:21:20,Personil Lantas Polres Palopo dan gabungan polres dan polsek melaksanakan giat penyekatan Larangan mudik Lebaran 14… https://t.co/87x3YqXZQh;;
"2021-05-20 02:19:41,""Larangan Mudik Berakhir, Terminal Bayangan Cimanggis Dipadati Warga yang Hendak Pulang Kampung";;
 ;;
"https://t.co/5Q2eskCPwD via @tribunbanten""";;
"2021-05-20 02:12:38,""Saat ada kebijakan larangan mudik lebaran, pemerintah justru membuka tempat wisata. Para ahli kesehatan terutama ep… https://t.co/LAtw2HZYTc""";;
"2021-05-20 02:06:31,""Larangan Mudik Berakhir, Ini Syarat Perjalanan yang Berlaku Mulai 18-24 Mei 2021 ";;
;;
"https://t.co/QrjSSgIJCZ""";;
"2021-05-20 02:05:13,""serius udh kelar liburannya? ";;
"Liburan gak kerasa gara"""" Larangan mudik https://t.co/fxrMmbbWfG""";;
"2021-05-20 02:03:59,""Untuk mengantisipasi terjadinya penyebaran Covid - 19 pascalibur Idulfitri, Gubernur Jawa Timur melakukn monitoring… https://t.co/yfoK6avlGb""";;
"2021-05-20 02:02:53,""Untuk mengantisipasi terjadinya penyebaran Covid - 19 pascalibur Idulfitri, Gubernur Jatim mlakukan monitoring &amp";" ev… https://t.co/ElKjlNczcY""";
2021-05-20 01:55:40,Argo Sindoro @KAI121 Smrg ke JKT (gambir) sepiiinya minta ampun...efek larangan mudik keknya ampuh. Tp ada mentri b… https://t.co/8gGzeDkfHF;;
"2021-05-20 01:51:48,""Ratusan Pemudik asal Banten Pulang ke Tangerang Pasca Larangan Mudik Berakhir, 3 Orang Reaktif Covid… https://t.co/IUZnLR9eVM""";;
"2021-05-20 01:43:35,""Kebijakan Larangan Mudik Berdampak ke UMKM, Demokrat: Pemerintah Harus Hadir Membantu";;
;;
@DkiSantoso;;
"#UMKM… https://t.co/ohDritvv3p""";;
"2021-05-20 01:40:31,""WNA Masuk Indonesia di Tengah Larangan Mudik, Legislator Demokrat: Kebijakan Pemerintah Kontraproduktif… https://t.co/D075i9hP7x""";;
"2021-05-20 01:30:03,""Setelah Larangan Mudik Berakhir, Penumpang KA Melonjak 50 Persen https://t.co/Vm1hMQEJDQ""";;
"2021-05-20 01:22:18,""Buka Tutup Tempat Wisata, Keselamatan Rakyat Dikorbankan? | Serba-serbi MMC";;
;;
"Disaat ada kebijakkan larangan mudik l… https://t.co/xlaHYyEvta""";;
2021-05-20 01:18:54,@FaldoMaldini @GeiszChalifah PSI. kenapa yg loe urusin hanya yg bersangkutan dengan oposisi pemerintah? Bahkan hal… https://t.co/vIrM9hGim6;;
2021-05-20 01:16:55,Penumpang Bandara AP I Capai 74.878 Selama Larangan Mudik https://t.co/aWItCv3tzX;;
2021-05-20 01:10:41,@tuunaatuunaaa Informasi persyaratan selengkapnya dapat diakses melalui link : https://t.co/Mk2B4LKVpR . (2);;
"2021-05-20 01:08:09,""Larangan Mudik";;
"Tapi di stasiun banyak amat keluar dr kereta jawa 2 pagi ini. Blak blakan banget. Pemerintah gada harga dirinya 🤣🤣🤣""";;
"2021-05-20 01:00:00,""Pagii, Larangan Mudik - Harapan Dan Realitas.. simak kultweetnya nanti sore seperti biasa pk. 17.00.. https://t.co/zMRW6x9p6h""";;
"2021-05-20 00:59:21,""Personil lantas polres Palopo dan gabungan staf polres dan polsek melaksanakan giat";;
" Penyekatan Larangan Mudik Leba… https://t.co/HE20HCscZD""";;
2021-05-20 00:56:00,AWAS AJA KALAU 2022 MASIH ADA LARANGAN MUDIK !!! KITA GUGAT NEGARA !!! -... https://t.co/oBgXr6hlZW;;
"2021-05-20 00:40:02,""Saat ada kebijakan larangan mudik lebaran, pemerintah justru membuka tempat wisata. Para ahli kesehatan terutama ep… https://t.co/mUGaomC7kU""";;
"2021-05-20 00:32:54,""Sarat lagi dan sarat lagi,";;
Rakyat kecil smakin menjerit, yg untung gede prushaan parmasi mungkin IDI jg;;
"Yg gak habi… https://t.co/Xa0q3asQvS""";;
2021-05-20 00:24:36,Jumlah Pemohon SIKM di Jakarta Selama Larangan Mudik Capai 6.055 Orang https://t.co/MSobjcbeMP;;
"2021-05-20 00:04:40,""Dari jumlah tersebut, sebanyak 3.296 dokumen permohonan atau 54,4 persen ditolak. https://t.co/PcC13YpKA7""";;
"2021-05-20 00:01:30,""Saat ada kebijakan larangan mudik lebaran, pemerintah justru membuka tempat wisata. Para ahli kesehatan terutama ep… https://t.co/x15AINEjGT""";;
"2021-05-19 23:58:06,""Saat ada kebijakan larangan mudik lebaran, pemerintah justru membuka tempat wisata. Para ahli kesehatan terutama ep… https://t.co/JDSEggHj95""";;
2021-05-19 23:54:27,Saat ada aturan larangan mudik prediksi dari Dishub Jatim mencapai 283.943 penumpang loh!;;
"2021-05-19 23:53:31,""Terkait dengan prediksi penumpang kendaraan umum saat tidak ada larangan mudik, dan akan mencapai 1,925 juta penumpang.""";;
2021-05-19 23:50:26,Kepala Dinas Perhubungan Jatim Nyono juga menjelaskan pengetatan kembali setelah larangan mudik berlangsung pada 18-24 Mei 2021.;;
"2021-05-19 23:48:29,""Buka Tutup Tempat Wisata, Keselamatan Rakyat Dikorbankan? | Serba-serbi MMC";;
;;
"Disaat ada kebijakkan larangan mudik l… https://t.co/jGxnrL67hB""";;
"2021-05-19 23:47:18,""Buka Tutup Tempat Wisata, Keselamatan Rakyat Dikorbankan? | Serba-serbi MMC";;
;;
"Disaat ada kebijakkan larangan mudik l… https://t.co/Mzg9i3HZIu""";;
"2021-05-19 23:38:00,""Buka Tutup Tempat Wisata, Keselamatan Rakyat Dikorbankan? | Serba-serbi MMC";;
;;
"Disaat ada kebijakkan larangan mudik l… https://t.co/11JtLwFNDR""";;
"2021-05-19 23:31:44,""BADUNG,BaliNews.id-Bandara Internasional I Gusti Ngurah Rai, Bali, mencatat telah melayani 12.896";;
;;
"https://t.co/OoXl6A3Znw""";;
2021-05-19 23:25:48,Adanya kebijakan pemerintah mengenai larangan mudik dan penyekatan di berbagai perbatasan kota dan provinsi membuat… https://t.co/B2UXWoSNTs;;
"2021-05-19 23:15:53,""Ruhut Sitompul soal Kedatangan WNA China dan Larangan Mudik: Tak Bisa Dibandingkan, Mereka Amankan Investasi… https://t.co/xEZmwPscjf""";;
"2021-05-19 23:09:46,""Buka Tutup Tempat Wisata, Keselamatan Rakyat Dikorbankan? | Serba-serbi MMC";;
;;
"Disaat ada kebijakkan larangan mudik l… https://t.co/pPvQt2v12q""";;
"2021-05-19 23:06:17,""Saat ada larangan mudik lebaran, pemerintah justru membuka tempat wisata. Para ahli kesehatan, telah mengingatkan b… https://t.co/X1QRBbBekr""";;
2021-05-19 23:05:07,Angkasa Pura I Catat Jumlah Penumpang Meningkat Usai Periode Larangan Mudik https://t.co/7DhUjmTDTi;;
"2021-05-19 23:00:05,""Larangan Mudik Berakhir, Operasi Rapid Test Acak Masih Tetap Jalan https://t.co/D23VaII3ps""";;
2021-05-19 22:57:20,@drpriono1 @jokowi @KemenkesRI Pergerakan mudik malah baru sekarang marak. Dan tak ada pelarangan seperti waktu leb… https://t.co/Q1N7dbLP7j;;
"2021-05-19 22:45:14,""@CNNIndonesia Sekarang baru pada mudik.... Kenapa hebohnya cuma waktu lebaran?";;
;;
https://t.co/G0FHXzgybv;;
;;
"https://t.co/ZhTSLX7vEV""";;
"2021-05-19 22:36:03,""Bandara Internasional I Gusti Ngurah Rai, Bali, mencatat telah melayani 12.896 penumpang yang dikecualikan pada mas… https://t.co/A3JC3nGBqW""";;
2021-05-19 22:18:24,#Opini —  Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu meninggalkan luka ketidakadilan… https://t.co/DxZTB1OiVd;;
"2021-05-19 22:16:47,""Selama larangan mudik di perbatasan Jatim-Jateng di Ngawi, ada 2.266 mobil pribadi dan 113 bus yang diputar balik.… https://t.co/VlmjI0ChuS""";;
"2021-05-19 21:45:02,""Larangan Mudik Berakhir, Penumpang di Padangbai Masih di Bawah Normal https://t.co/h8yCqmeqnd""";;
"2021-05-19 20:03:12,""Polda DIY mencatat, jumlah kecelakaan lalu lintas pada libur Lebaran 2021 mengalami kenaikan dibandingkan dengan ta… https://t.co/bwzkyuKH0J""";;
"2021-05-19 19:55:07,""Selama Larangan Mudik, Mayoritas Pengajuan SIKM Jakarta Ditolak https://t.co/z8PxRC1Epv""";;
"2021-05-19 18:08:35,""Usai Larangan Mudik, Penerbangan Melonjak - Kaltim Post https://t.co/URedE9ovIV""";;
2021-05-19 18:00:36,Bandara Ngurah Rai Bali Layani 12.896 Penumpang di Masa Larangan Mudik | https://t.co/6ilNs8xvf9 -… https://t.co/Fx0WqSYd2b;;
2021-05-19 17:57:36,Bandara Ngurah Rai Bali Layani 12.896 Penumpang di Masa Larangan Mudik | https://t.co/XboIuQFQ4A -… https://t.co/yZeBVhr1GM;;
"2021-05-19 17:49:31,""Ketua Komisi I DPRD, Mura Rumiadi : Patuhi Larangan Mudik Demi Keselamatan Bersama https://t.co/Cs4Y5L7ET6""";;
"2021-05-19 17:45:44,""#kegiatanknbanglimei21";;
;;
"Kamis tanggal 6 Mei 2021, Kejari Bangli menerima kunjungan Pemeriksa bidang Pengawasan Keja… https://t.co/hPn964HLAz""";;
"2021-05-19 17:29:03,""Lebaran Tiba, Koramil Selakau Laksanakan Pengawasan Dan Larangan Mudik Di Posko Penyekatan https://t.co/OdQZ4GHbmr""";;
2021-05-19 17:02:00,@ever_provit sedih banget pastinya😔 krna ada larangan mudik;;
2021-05-19 16:47:16,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/EdQIAIPdKe;;
"2021-05-19 16:29:31,""Pasca Larangan Mudik, KNIA Kembali Ramai https://t.co/Uc6zUtTJfT""";;
"2021-05-19 16:11:10,""Usai Masa Larangan Mudik, Terminal Purboyo Mulai Menggeliat https://t.co/672ZEo6f4u""";;
2021-05-19 16:04:30,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/EhAzDKXSvK;;
2021-05-19 16:01:09,Pemberlakuan SIKM Periode Larangan Mudik Sudah Berakhir https://t.co/Ajh5JTXlQA;;
"2021-05-19 15:49:22,""Terkait Penerapan Larangan Mudik, Tim Kemenpolhukam Kunjungi Polda Banten https://t.co/rImCS4RBFa""";;
2021-05-19 15:43:32,Seharusnya masyarakat punya kesadaran dan memahami pertimbangan kenapa mudik dilarang https://t.co/Kv2yghcyxu;;
2021-05-19 15:33:48,@asiksendirian Sby ada larangan mudik jga ya?;;
2021-05-19 15:31:07,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/MR1kSGwBLp;;
"2021-05-19 15:09:59,""Bandara Internasional I Gusti Ngurah Rai, Bali, mencatat telah melayani 12.896 penumpang yang dikecualikan dengan k… https://t.co/JRexBw2dLx""";;
"2021-05-19 15:05:15,""Larangan Mudik Usai, Pengawasan Tempat Wisata di Kabupaten Bogor Tetap Berlanjut https://t.co/dpJOScr1Rt #TempoTravel""";;
"2021-05-19 15:05:09,""Larangan Mudik Lebaran 2021, Polri Tindak 835 Unit Travel Gelap https://t.co/CoN3Y8GJcB""";;
"2021-05-19 15:00:01,""Kementerian Perhubungan mencatat pada tanggal 18 Mei 2021 kemarin, atau di hari pertama masa pengetatan paska penia… https://t.co/8UaNMe6F9Y""";;
"2021-05-19 14:50:17,""Larangan Mudik Selesai, Terminal Kepuhsari Tetap Sepi https://t.co/caDV9cNgz2""";;
2021-05-19 14:50:06,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/dJZCyGqWvJ;;
"2021-05-19 14:48:02,""Penumpang Naik Usai Masa Larangan Mudik, Tertinggi di Transportasi Udara https://t.co/ate4meYMOZ""";;
2021-05-19 14:47:05,Peningkatan jumlah penumpang terbanyak terjadi pada angkutan udara mencapai 721 persen. https://t.co/Lag5Q48ocb;;
2021-05-19 14:46:50,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/M2PHMuAH9O;;
"2021-05-19 14:38:53,""@Kanseulir @ridwankamil @sandiuno @jokowi Ini termasuk ajakan yang menghasut atau gimana ya...?🤔";;
"https://t.co/1Mas1RSx4U""";;
"2021-05-19 14:34:08,""Bertempatan di Desa Tekung Kec. Tekung.Kab.Lumajang";;
"▪Menghimbau kepada Masyarakat agar turut mendukung program peme… https://t.co/n23433UK9c""";;
"2021-05-19 14:29:33,""Bertempatan di";;
 Desa Wonosari Kec. Tekung.Kab.Lumajang;;
"▪Menghimbau kepada Masyarakat agar turut mendukung program p… https://t.co/46Yx4cenXK""";;
2021-05-19 14:22:19,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/eBbacUffgv;;
2021-05-19 14:09:03,Jumlah penumpang di semua moda transportasi umum meningkat drastis pasca berakhirnya masa larangan mudik Lebaran. https://t.co/MkcI0vii9A;;
2021-05-19 14:08:54,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/BH7qttpPmR;;
"2021-05-19 14:06:03,""Larangan Mudik Berakhir, Jumlah Penumpang Transportasi Umum Naik https://t.co/GAtvTMBF9L""";;
2021-05-19 14:02:57,@mediaindonesia WNA memang di larang masuk dan dilaksanakan dengan baik. Tapi WNA - TKA yang akan menjadi pekerja p… https://t.co/2DtCBcpGJE;;
"2021-05-19 14:02:38,""Jaksa Agung RI menyampaikan rasa terima kasih dan apresiasi setinggi-tingginya kepada seluruh warga Adhyaksa, yang… https://t.co/7mi7Iw2vn7""";;
"2021-05-19 14:00:01,""""""Sepi sekarang ini. Omzet turun tinggal 20 persen saja. Itu karena yang berkunjung hanya wisatawan lokal,"""" jelasnya… https://t.co/dCDE6XKmdq""";;
2021-05-19 13:54:26,Legislator Nilai Pemerintah Gagal Jalankan Larangan Mudik  https://t.co/fTBm4ws5lh;;
"2021-05-19 13:54:15,""Saat itu Puan menjelaskan, sikap pemerintah untuk menunda kedatangan WNA ke Indonesia selama masa larangan mudik it… https://t.co/vTglk8Hwn5""";;
"2021-05-19 13:50:37,""Larangan Mudik Lebaran, Polri: 397.892 Kendaraan Diputarbalikkan https://t.co/DwPP5qDzoA""";;
"2021-05-19 13:48:53,""Masih banyaknya yang nekat mudik ditengah larangan mudik kemarin adalah bukti bahwa";;
"Sekeras dan sekuat apapun menah… https://t.co/B6KoNPUH3U""";;
"2021-05-19 13:42:21,""Kapal Pelni Angkut 5.000 Penumpang Pasca Larangan Mudik";;
 ;;
"https://t.co/FVypxDTqaJ via @tribunnews""";;
"2021-05-19 13:40:28,""#oganilir #indralaya Ratusan Pemudik Tertahan di Depan Gerbang Tol Kramasan, Tak Tahu Larangan Mudik Masih Diberlak… https://t.co/4Dah1NUYzH""";;
"2021-05-19 13:39:36,""74.878 Penumpang Terbang Selama Larangan Mudik, Trafik Tertinggi di Bandara Juanda https://t.co/SvyUi5IXv0""";;
2021-05-19 13:37:21,#Opini — Penulis: Chusnatul Jannah   Kebijakan larangan mudik yang diterapkan pada tanggal 6-17 Mei 2021 lalu menin… https://t.co/8ihDYN9ZpI;;
2021-05-19 13:36:38,Bandara Ngurah Rai Bali Layani 12.896 Penumpang di Masa Larangan Mudik https://t.co/lkFdG5Khq2 https://t.co/qQxFEBAtj9;;
2021-05-19 13:36:36,Bandara Ngurah Rai Bali Layani 12.896 Penumpang di Masa Larangan Mudik: Bandara Ngurah Rai juga telah menolak 30 ca… https://t.co/v8WwpRVpZU;;
2021-05-19 13:36:19,@maxximebouttier Hoho belum kemarin pas awal puasa itu aku di semarang 2 mingguan terus balik lagi ke jkt karena ada larangan mudik 😂;;
2021-05-19 13:35:07,Terminal Poris Plawad ditutup selama larangan mudik berlaku. https://t.co/ecTk3d3Z1Y;;
"2021-05-19 13:35:05,""10 Ribu Orang Bepergian dengan KA Jarak Jauh Pasca Larangan Mudik - #INDONESIA";;
;;
"https://t.co/ygdg3A7ZKh""";;
"2021-05-19 13:33:10,""Kementerian Perhubungan (Kemenhub) menyatakan usai berakhirnya masa larangan mudik, jumlah pergerakan penumpang tra… https://t.co/htZIbIH38q""";;
"2021-05-19 13:29:36,""Larangan Mudik Berakhir, Stasiun Pasar Senen Padat Penumpang https://t.co/tYD7WNulw4 https://t.co/XfOuDs6CoQ""";;
"2021-05-19 13:27:50,""Larangan Mudik Berakhir, Terminal Terpadu Pulo Gebang Ramai Pemudik Susulan https://t.co/5mzcnTKlnh https://t.co/5WmSzfofSN""";;
"2021-05-19 13:26:48,""AWAS AJA KALAU 2022 MASIH ADA LARANGAN MUDIK !!! KITA GUGAT NEGARA !!! -... https://t.co/n9ZAxwZvb1 via @YouTube";;
;;
"H… https://t.co/GPlVHlwAfg""";;
2021-05-19 13:20:36,SIKM jadi syarat bagi warga yang ingin berpergian https://t.co/cUsMTEBUps;;
"2021-05-19 13:17:49,""Padahal, larangan mudik telah diterbitkan beberapa minggu sebelum hari lebaran. Begitu juga dengan s&amp";"k pembayaran C… https://t.co/gQaTdG6sb6""";
"2021-05-19 13:17:48,""Belakangan ini juga viral video ibu"""" yang marah hingga mengeluarkan sumpah serapah ketika disuruh putar balik oleh… https://t.co/Sz9NVjglAj""";;
2021-05-19 13:12:00,SIKM jadi syarat bagi warga yang ingin berpergian https://t.co/WaaeWLmdpv;;
"2021-05-19 13:00:00,""Selama Larangan Mudik 461.206 Kendaraan Diputar Balik, 114 Orang Reaktif Covid-19.";;
;;
"#kabarotocom #mudik2021… https://t.co/l13ZudFULf""";;
2021-05-19 12:52:12,AWAS AJA KALAU 2022 MASIH ADA LARANGAN MUDIK !!! KITA GUGAT NEGARA !!! -... https://t.co/FXSQXk7ika lewat @YouTube;;
"2021-05-19 12:50:47,""Terkait Penerapan Larangan Mudik, Tim Kemenpolhukam Kunjungi Polda Banten https://t.co/okOVu9Yh7E https://t.co/wRaAurXt5t""";;
"2021-05-19 12:50:00,""Sebanyak 492 pemudik ditolak selama larangan mudik berlaku.";;
;;
Foto: Ali Masduki;;
;;
"https://t.co/WrgMd9mBcA https://t.co/TwJhsi2Yqj""";;
2021-05-19 12:46:37,@666xxlucifer Larangan mudik udh kelar blm yh?;;
"2021-05-19 12:45:06,""Kodim0912kutaibarat";;
"@0912Kodim https://t.co/PyxuzHtFsJ""";;
"2021-05-19 12:35:10,""Hal ini berbeda dengan tahun-tahun sebelumnya, yang setiap pascalebaran, selalu dipadati pemohon adminduk.… https://t.co/w6YQ5p9kEm""";;
2021-05-19 12:35:03,Masa larangan mudik resmi usai hari Senin kemarin (17/5). Pihak Lion Air Group pun mengeluarkan persyaratan terbang… https://t.co/ghNwA3TmcS;;
"2021-05-19 12:31:18,""Data Asosiasi Pengelola Pusat Perbelanjaan Indonesia, pengunjung mall meningkat. https://t.co/dk1l56yxMJ""";;
2021-05-19 12:30:58,@tubirfess Gelombang 1 aja belum kelar.Di indonesia larangan mudik buat mencegah penyebaran covid malah bilang peme… https://t.co/LGb4bitjjA;;
2021-05-19 12:29:06,Ini Persyaratan Naik Kereta Jarak Jauh pada 18 sampai 24 Mei 2021: Selama masa pasca-larangan mudik pada 18--24 Mei… https://t.co/3rhtJ6i8M1;;
2021-05-19 12:28:01,@kompascom Larangan mudik sia2. Yang ada pindah hari mudik. Sukses ya shay;;
2021-05-19 12:27:44,Pemberlakuan SIKM Periode Larangan Mudik Sudah Berakhir https://t.co/qFovPzdlJE;;
2021-05-19 12:27:41,Pemberlakuan SIKM Periode Larangan Mudik Sudah Berakhir https://t.co/qnQfnJRQeQ;;
2021-05-19 12:25:09,Sejumlah warga mengaku pulang kampung pada hari ini lantaran larangan mudik sudah berakhir. https://t.co/fwetyfU53j;;
"2021-05-19 12:22:50,""Sebelum libur lebaran dikasih notif larangan mudik atau sanksi menanti, waktunya masuk setelah lebaran semua yang k… https://t.co/IlpRboejDq""";;
"2021-05-19 12:22:27,""Larangan Mudik Selesai, Penumpang Kereta Kembali Membeludak! https://t.co/tJCj3kHS5y""";;
"2021-05-19 12:06:02,""Setelah berakhirnya masa pelarangan mudik Lebaran 6-17 Mei 2021, terjadi lonjakan di Stasiun Pasar Senen.… https://t.co/PuccbvfLml""";;
2021-05-19 12:04:23,#News:  Pemberlakuan SIKM Periode Larangan Mudik Sudah Berakhir https://t.co/WNqrdt97TW | Berita Jakarta;;
"2021-05-19 12:03:10,""Pengamat Nilai Kebijakan Larangan Mudik dan Pembukaan Wisata Cukup Baik Tapi Sulit Diimplementasikan";;
 ;;
"https://t.co/sy987xWDSc""";;
"2021-05-19 12:00:02,""Selama lebaran ekonomi tak mati meski tidak digaspol";;
;;
"https://t.co/s9jzSG1CST""";;
"2021-05-19 11:55:27,""Meski ada larangan mudik, namun masih ada masyarakat yang nekat kembali ke kampung halaman. Berikut tips yang bisa… https://t.co/JBr3T9y3vZ""";;
"2021-05-19 11:52:06,""18.51 #BeritaSONORA - Larangan Mudik Selesai, 15 Bandara Lakukan Penyesuaian Operasional https://t.co/FyZi94D0Hk… https://t.co/9RiQLio5tY""";;
"2021-05-19 11:46:32,""Kebijakan larangan mudik menuai polemik. Pihak Istana menegaskan aturan satu suara berasal dari Presiden, namun Roy… https://t.co/kiECTAZrfJ""";;
2021-05-19 11:43:20,@hadisulisdado Mrk dh pulang dari sebelum lebaran dari sebelum tgl larangan mudik 😂;;
"2021-05-19 11:37:42,""Thomas Wahyudi Senior Vice President Transaction Banking Retail Sales @bankmandiri mengatakan, penurunan ini karena… https://t.co/fyFA9B84gt""";;
"2021-05-19 11:35:36,""Larangan Mudik Usai, Ribuan Pemudik Padati Pelabuhan Parepare | Kabar Petang tvOne https://t.co/mhq8cK3Ktd""";;
2021-05-19 11:35:25,Giat Monitoring dan pelaksanakaan operasi larangan mudik lebaran tahun 2021 yang diperpanjang di pintu tol pasir ko… https://t.co/mYBqBpcgqm;;
"2021-05-19 11:34:53,""@MuhammadiyinGL @nurudinwriter #AndaiPemerintahMau mencabut larangan mudik lebaran 2020, 2021 dan mungkin tahun tah… https://t.co/ao3vXuYU7k""";;
2021-05-19 11:29:25,#MostPopuler Terminal Cicaheum Kembali Bergeliat Usai Larangan Mudik Berakhir https://t.co/Fod40ueE83;;
"2021-05-19 11:27:04,""Larangan Mudik Efektif, Jumlah Penumpang Angkutan Darat, Laut dan Udara Turun https://t.co/LkYIDxqDQP""";;
"2021-05-19 11:25:28,""Sudah jelas melanggar larangan mudik, kok malah marah? Ternyata ada alasan psikologisnya. https://t.co/WzrmzGuQmZ""";;
2021-05-19 11:24:34,Terminal Kampung Rambutan Kembali Beroperasi Pasca Larangan Mudik: Terminal Kampung Rambutan Kembali Beroperasi Pas… https://t.co/mLODXD5iwt;;
"2021-05-19 11:23:50,""PT Angkasa Pura I (Persero) mencatatkan pergerakan penumpang sebanyak 66.096 penumpang pada periode 6-16 Mei 2021.";;
;;
"https://t.co/tS7hdwMQLg""";;
"2021-05-19 11:20:33,""Larangan Mudik Selesai, 15 Bandara Lakukan Penyesuaian Operasional https://t.co/QOtQs7EGPG https://t.co/RyGeoJ5Wyr""";;
"2021-05-19 11:15:13,""Penyekatan Berlanjut, Perketat Pemeriksaan di Check Point Gresik";;
;;
"Gresik-Meski kebijakan larangan mudik sudah ber... https://t.co/iAysS6mWq8""";;
"2021-05-19 11:12:41,""Usai Larangan Mudik, Aturan SIKM Distop Setelah 2.759 Permohonan Diterbitkan https://t.co/ivkoKO4nIF""";;
"2021-05-19 11:10:00,""Larangan Mudik Berakhir, KAI Berangkatkan 10 Ribu Penumpang";;
#NewsRCTIPlus;;
"https://t.co/iTtGy5SzhV""";;
"2021-05-19 11:00:11,""Antisipasi Lonjakan Wisatawan Usai Berakhirnya Larangan Mudik, Ini Langkah Pemprov Jateng https://t.co/FcrisTnoxF""";;
"2021-05-19 10:58:05,""Setelah H+7 lebaran, pemerintah kembali memberlakukan pengetatan syarat perjalanan. Ini jadwal keberangkatan KA dar… https://t.co/SJ8tvO61Yj""";;
2021-05-19 10:53:33,Pengusaha Bus: Tingkat Okupansi Naik Usai Larangan Mudik https://t.co/bUXH0cWGHC;;
2021-05-19 10:47:39,Kebijakan pemerintah mengizinkan warga China masuk Indonesia kontraproduktif dengan larangan bepergian warga lokal… https://t.co/iM5VDaqBiV;;
"2021-05-19 10:46:30,""Selama Larangan Mudik, Pemprov DKI Tolak 3.296 Pengajuan SIKM https://t.co/tXyLsxQW2j""";;
"2021-05-19 10:44:05,""Namun Benny menjelaskan, pada hari ini tampaknya penerbangan di Bandara Hang Nadim tidak sebanyak kemarin. https://t.co/PaijGAEYu0""";;
